from_id,from_label,to_id,to_label,type
71,Laptop,GAMING,Usage,SUITABLE_FOR
71,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
71,Laptop,71_CPU,Component,HAS_COMPONENT
71,Laptop,71_GPU,Component,HAS_COMPONENT
71,Laptop,71_RAM,Component,HAS_COMPONENT
71,Laptop,71_STORAGE,Component,HAS_COMPONENT
72,Laptop,ASUS,Brand,BELONGS_TO
72,Laptop,GRAPHISME,Usage,SUITABLE_FOR
72,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
72,Laptop,72_CPU,Component,HAS_COMPONENT
72,Laptop,72_GPU,Component,HAS_COMPONENT
72,Laptop,72_RAM,Component,HAS_COMPONENT
72,Laptop,72_STORAGE,Component,HAS_COMPONENT
73,Laptop,ASUS,Brand,BELONGS_TO
73,Laptop,GRAPHISME,Usage,SUITABLE_FOR
73,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
73,Laptop,73_CPU,Component,HAS_COMPONENT
73,Laptop,73_GPU,Component,HAS_COMPONENT
73,Laptop,73_RAM,Component,HAS_COMPONENT
73,Laptop,73_STORAGE,Component,HAS_COMPONENT
74,Laptop,HP,Brand,BELONGS_TO
74,Laptop,GAMING,Usage,SUITABLE_FOR
74,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
74,Laptop,74_CPU,Component,HAS_COMPONENT
74,Laptop,74_GPU,Component,HAS_COMPONENT
74,Laptop,74_RAM,Component,HAS_COMPONENT
74,Laptop,74_STORAGE,Component,HAS_COMPONENT
75,Laptop,LENOVO,Brand,BELONGS_TO
75,Laptop,GAMING,Usage,SUITABLE_FOR
75,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
75,Laptop,75_CPU,Component,HAS_COMPONENT
75,Laptop,75_GPU,Component,HAS_COMPONENT
75,Laptop,75_RAM,Component,HAS_COMPONENT
75,Laptop,75_STORAGE,Component,HAS_COMPONENT
76,Laptop,LENOVO,Brand,BELONGS_TO
76,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
76,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
76,Laptop,76_CPU,Component,HAS_COMPONENT
76,Laptop,76_GPU,Component,HAS_COMPONENT
76,Laptop,76_RAM,Component,HAS_COMPONENT
76,Laptop,76_STORAGE,Component,HAS_COMPONENT
77,Laptop,LENOVO,Brand,BELONGS_TO
77,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
77,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
77,Laptop,77_CPU,Component,HAS_COMPONENT
77,Laptop,77_GPU,Component,HAS_COMPONENT
77,Laptop,77_RAM,Component,HAS_COMPONENT
77,Laptop,77_STORAGE,Component,HAS_COMPONENT
78,Laptop,LENOVO,Brand,BELONGS_TO
78,Laptop,ETUDES,Usage,SUITABLE_FOR
78,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
78,Laptop,78_CPU,Component,HAS_COMPONENT
78,Laptop,78_GPU,Component,HAS_COMPONENT
78,Laptop,78_RAM,Component,HAS_COMPONENT
78,Laptop,78_STORAGE,Component,HAS_COMPONENT
79,Laptop,LENOVO,Brand,BELONGS_TO
79,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
79,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
79,Laptop,79_CPU,Component,HAS_COMPONENT
79,Laptop,79_GPU,Component,HAS_COMPONENT
79,Laptop,79_RAM,Component,HAS_COMPONENT
79,Laptop,79_STORAGE,Component,HAS_COMPONENT
80,Laptop,ASUS,Brand,BELONGS_TO
80,Laptop,GAMING,Usage,SUITABLE_FOR
80,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
80,Laptop,80_CPU,Component,HAS_COMPONENT
80,Laptop,80_GPU,Component,HAS_COMPONENT
80,Laptop,80_RAM,Component,HAS_COMPONENT
80,Laptop,80_STORAGE,Component,HAS_COMPONENT
81,Laptop,DELL,Brand,BELONGS_TO
81,Laptop,ETUDES,Usage,SUITABLE_FOR
81,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
81,Laptop,81_CPU,Component,HAS_COMPONENT
81,Laptop,81_GPU,Component,HAS_COMPONENT
81,Laptop,81_RAM,Component,HAS_COMPONENT
81,Laptop,81_STORAGE,Component,HAS_COMPONENT
82,Laptop,DELL,Brand,BELONGS_TO
82,Laptop,ETUDES,Usage,SUITABLE_FOR
82,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
82,Laptop,82_CPU,Component,HAS_COMPONENT
82,Laptop,82_GPU,Component,HAS_COMPONENT
82,Laptop,82_RAM,Component,HAS_COMPONENT
82,Laptop,82_STORAGE,Component,HAS_COMPONENT
83,Laptop,DELL,Brand,BELONGS_TO
83,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
83,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
83,Laptop,83_CPU,Component,HAS_COMPONENT
83,Laptop,83_GPU,Component,HAS_COMPONENT
83,Laptop,83_RAM,Component,HAS_COMPONENT
83,Laptop,83_STORAGE,Component,HAS_COMPONENT
84,Laptop,LENOVO,Brand,BELONGS_TO
84,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
84,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
84,Laptop,84_CPU,Component,HAS_COMPONENT
84,Laptop,84_GPU,Component,HAS_COMPONENT
84,Laptop,84_RAM,Component,HAS_COMPONENT
84,Laptop,84_STORAGE,Component,HAS_COMPONENT
85,Laptop,ASUS,Brand,BELONGS_TO
85,Laptop,GAMING,Usage,SUITABLE_FOR
85,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
85,Laptop,85_CPU,Component,HAS_COMPONENT
85,Laptop,85_GPU,Component,HAS_COMPONENT
85,Laptop,85_RAM,Component,HAS_COMPONENT
85,Laptop,85_STORAGE,Component,HAS_COMPONENT
86,Laptop,ASUS,Brand,BELONGS_TO
86,Laptop,ETUDES,Usage,SUITABLE_FOR
86,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
86,Laptop,86_CPU,Component,HAS_COMPONENT
86,Laptop,86_GPU,Component,HAS_COMPONENT
86,Laptop,86_RAM,Component,HAS_COMPONENT
86,Laptop,86_STORAGE,Component,HAS_COMPONENT
87,Laptop,ASUS,Brand,BELONGS_TO
87,Laptop,GAMING,Usage,SUITABLE_FOR
87,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
87,Laptop,87_CPU,Component,HAS_COMPONENT
87,Laptop,87_GPU,Component,HAS_COMPONENT
87,Laptop,87_RAM,Component,HAS_COMPONENT
87,Laptop,87_STORAGE,Component,HAS_COMPONENT
88,Laptop,MSI,Brand,BELONGS_TO
88,Laptop,GAMING,Usage,SUITABLE_FOR
88,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
88,Laptop,88_CPU,Component,HAS_COMPONENT
88,Laptop,88_GPU,Component,HAS_COMPONENT
88,Laptop,88_RAM,Component,HAS_COMPONENT
88,Laptop,88_STORAGE,Component,HAS_COMPONENT
89,Laptop,ASUS,Brand,BELONGS_TO
89,Laptop,ETUDES,Usage,SUITABLE_FOR
89,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
89,Laptop,89_CPU,Component,HAS_COMPONENT
89,Laptop,89_GPU,Component,HAS_COMPONENT
89,Laptop,89_RAM,Component,HAS_COMPONENT
89,Laptop,89_STORAGE,Component,HAS_COMPONENT
90,Laptop,REALME,Brand,BELONGS_TO
90,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
90,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
90,Laptop,90_CPU,Component,HAS_COMPONENT
90,Laptop,90_GPU,Component,HAS_COMPONENT
90,Laptop,90_RAM,Component,HAS_COMPONENT
90,Laptop,90_STORAGE,Component,HAS_COMPONENT
91,Laptop,REALME,Brand,BELONGS_TO
91,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
91,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
91,Laptop,91_CPU,Component,HAS_COMPONENT
91,Laptop,91_GPU,Component,HAS_COMPONENT
91,Laptop,91_RAM,Component,HAS_COMPONENT
91,Laptop,91_STORAGE,Component,HAS_COMPONENT
92,Laptop,REALME,Brand,BELONGS_TO
92,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
92,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
92,Laptop,92_CPU,Component,HAS_COMPONENT
92,Laptop,92_GPU,Component,HAS_COMPONENT
92,Laptop,92_RAM,Component,HAS_COMPONENT
92,Laptop,92_STORAGE,Component,HAS_COMPONENT
93,Laptop,DELL,Brand,BELONGS_TO
93,Laptop,GAMING,Usage,SUITABLE_FOR
93,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
93,Laptop,93_CPU,Component,HAS_COMPONENT
93,Laptop,93_GPU,Component,HAS_COMPONENT
93,Laptop,93_RAM,Component,HAS_COMPONENT
93,Laptop,93_STORAGE,Component,HAS_COMPONENT
94,Laptop,DELL,Brand,BELONGS_TO
94,Laptop,GAMING,Usage,SUITABLE_FOR
94,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
94,Laptop,94_CPU,Component,HAS_COMPONENT
94,Laptop,94_GPU,Component,HAS_COMPONENT
94,Laptop,94_RAM,Component,HAS_COMPONENT
94,Laptop,94_STORAGE,Component,HAS_COMPONENT
95,Laptop,AVITA,Brand,BELONGS_TO
95,Laptop,ETUDES,Usage,SUITABLE_FOR
95,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
95,Laptop,95_CPU,Component,HAS_COMPONENT
95,Laptop,95_GPU,Component,HAS_COMPONENT
95,Laptop,95_RAM,Component,HAS_COMPONENT
95,Laptop,95_STORAGE,Component,HAS_COMPONENT
96,Laptop,DELL,Brand,BELONGS_TO
96,Laptop,GAMING,Usage,SUITABLE_FOR
96,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
96,Laptop,96_CPU,Component,HAS_COMPONENT
96,Laptop,96_GPU,Component,HAS_COMPONENT
96,Laptop,96_RAM,Component,HAS_COMPONENT
96,Laptop,96_STORAGE,Component,HAS_COMPONENT
97,Laptop,HP,Brand,BELONGS_TO
97,Laptop,ETUDES,Usage,SUITABLE_FOR
97,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
97,Laptop,97_CPU,Component,HAS_COMPONENT
97,Laptop,97_GPU,Component,HAS_COMPONENT
97,Laptop,97_RAM,Component,HAS_COMPONENT
97,Laptop,97_STORAGE,Component,HAS_COMPONENT
98,Laptop,DELL,Brand,BELONGS_TO
98,Laptop,GAMING,Usage,SUITABLE_FOR
98,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
98,Laptop,98_CPU,Component,HAS_COMPONENT
98,Laptop,98_GPU,Component,HAS_COMPONENT
98,Laptop,98_RAM,Component,HAS_COMPONENT
98,Laptop,98_STORAGE,Component,HAS_COMPONENT
99,Laptop,ASUS,Brand,BELONGS_TO
99,Laptop,ETUDES,Usage,SUITABLE_FOR
99,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
99,Laptop,99_CPU,Component,HAS_COMPONENT
99,Laptop,99_GPU,Component,HAS_COMPONENT
99,Laptop,99_RAM,Component,HAS_COMPONENT
99,Laptop,99_STORAGE,Component,HAS_COMPONENT
100,Laptop,ASUS,Brand,BELONGS_TO
100,Laptop,ETUDES,Usage,SUITABLE_FOR
100,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
100,Laptop,100_CPU,Component,HAS_COMPONENT
100,Laptop,100_GPU,Component,HAS_COMPONENT
100,Laptop,100_RAM,Component,HAS_COMPONENT
100,Laptop,100_STORAGE,Component,HAS_COMPONENT
101,Laptop,ASUS,Brand,BELONGS_TO
101,Laptop,ETUDES,Usage,SUITABLE_FOR
101,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
101,Laptop,101_CPU,Component,HAS_COMPONENT
101,Laptop,101_GPU,Component,HAS_COMPONENT
101,Laptop,101_RAM,Component,HAS_COMPONENT
101,Laptop,101_STORAGE,Component,HAS_COMPONENT
102,Laptop,ASUS,Brand,BELONGS_TO
102,Laptop,ETUDES,Usage,SUITABLE_FOR
102,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
102,Laptop,102_CPU,Component,HAS_COMPONENT
102,Laptop,102_GPU,Component,HAS_COMPONENT
102,Laptop,102_RAM,Component,HAS_COMPONENT
102,Laptop,102_STORAGE,Component,HAS_COMPONENT
103,Laptop,ASUS,Brand,BELONGS_TO
103,Laptop,ETUDES,Usage,SUITABLE_FOR
103,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
103,Laptop,103_CPU,Component,HAS_COMPONENT
103,Laptop,103_GPU,Component,HAS_COMPONENT
103,Laptop,103_RAM,Component,HAS_COMPONENT
103,Laptop,103_STORAGE,Component,HAS_COMPONENT
104,Laptop,ASUS,Brand,BELONGS_TO
104,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
104,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
104,Laptop,104_CPU,Component,HAS_COMPONENT
104,Laptop,104_GPU,Component,HAS_COMPONENT
104,Laptop,104_RAM,Component,HAS_COMPONENT
104,Laptop,104_STORAGE,Component,HAS_COMPONENT
105,Laptop,ASUS,Brand,BELONGS_TO
105,Laptop,ETUDES,Usage,SUITABLE_FOR
105,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
105,Laptop,105_CPU,Component,HAS_COMPONENT
105,Laptop,105_GPU,Component,HAS_COMPONENT
105,Laptop,105_RAM,Component,HAS_COMPONENT
105,Laptop,105_STORAGE,Component,HAS_COMPONENT
106,Laptop,ASUS,Brand,BELONGS_TO
106,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
106,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
106,Laptop,106_CPU,Component,HAS_COMPONENT
106,Laptop,106_GPU,Component,HAS_COMPONENT
106,Laptop,106_RAM,Component,HAS_COMPONENT
106,Laptop,106_STORAGE,Component,HAS_COMPONENT
107,Laptop,ASUS,Brand,BELONGS_TO
107,Laptop,ETUDES,Usage,SUITABLE_FOR
107,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
107,Laptop,107_CPU,Component,HAS_COMPONENT
107,Laptop,107_GPU,Component,HAS_COMPONENT
107,Laptop,107_RAM,Component,HAS_COMPONENT
107,Laptop,107_STORAGE,Component,HAS_COMPONENT
108,Laptop,ASUS,Brand,BELONGS_TO
108,Laptop,ETUDES,Usage,SUITABLE_FOR
108,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
108,Laptop,108_CPU,Component,HAS_COMPONENT
108,Laptop,108_GPU,Component,HAS_COMPONENT
108,Laptop,108_RAM,Component,HAS_COMPONENT
108,Laptop,108_STORAGE,Component,HAS_COMPONENT
109,Laptop,ASUS,Brand,BELONGS_TO
109,Laptop,ETUDES,Usage,SUITABLE_FOR
109,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
109,Laptop,109_CPU,Component,HAS_COMPONENT
109,Laptop,109_GPU,Component,HAS_COMPONENT
109,Laptop,109_RAM,Component,HAS_COMPONENT
109,Laptop,109_STORAGE,Component,HAS_COMPONENT
110,Laptop,ASUS,Brand,BELONGS_TO
110,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
110,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
110,Laptop,110_CPU,Component,HAS_COMPONENT
110,Laptop,110_GPU,Component,HAS_COMPONENT
110,Laptop,110_RAM,Component,HAS_COMPONENT
110,Laptop,110_STORAGE,Component,HAS_COMPONENT
111,Laptop,ASUS,Brand,BELONGS_TO
111,Laptop,ETUDES,Usage,SUITABLE_FOR
111,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
111,Laptop,111_CPU,Component,HAS_COMPONENT
111,Laptop,111_GPU,Component,HAS_COMPONENT
111,Laptop,111_RAM,Component,HAS_COMPONENT
111,Laptop,111_STORAGE,Component,HAS_COMPONENT
112,Laptop,ASUS,Brand,BELONGS_TO
112,Laptop,ETUDES,Usage,SUITABLE_FOR
112,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
112,Laptop,112_CPU,Component,HAS_COMPONENT
112,Laptop,112_GPU,Component,HAS_COMPONENT
112,Laptop,112_RAM,Component,HAS_COMPONENT
112,Laptop,112_STORAGE,Component,HAS_COMPONENT
113,Laptop,HP,Brand,BELONGS_TO
113,Laptop,ETUDES,Usage,SUITABLE_FOR
113,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
113,Laptop,113_CPU,Component,HAS_COMPONENT
113,Laptop,113_GPU,Component,HAS_COMPONENT
113,Laptop,113_RAM,Component,HAS_COMPONENT
113,Laptop,113_STORAGE,Component,HAS_COMPONENT
114,Laptop,HP,Brand,BELONGS_TO
114,Laptop,GRAPHISME,Usage,SUITABLE_FOR
114,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
114,Laptop,114_CPU,Component,HAS_COMPONENT
114,Laptop,114_GPU,Component,HAS_COMPONENT
114,Laptop,114_RAM,Component,HAS_COMPONENT
114,Laptop,114_STORAGE,Component,HAS_COMPONENT
115,Laptop,HP,Brand,BELONGS_TO
115,Laptop,ETUDES,Usage,SUITABLE_FOR
115,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
115,Laptop,115_CPU,Component,HAS_COMPONENT
115,Laptop,115_GPU,Component,HAS_COMPONENT
115,Laptop,115_RAM,Component,HAS_COMPONENT
115,Laptop,115_STORAGE,Component,HAS_COMPONENT
116,Laptop,HP,Brand,BELONGS_TO
116,Laptop,ETUDES,Usage,SUITABLE_FOR
116,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
116,Laptop,116_CPU,Component,HAS_COMPONENT
116,Laptop,116_GPU,Component,HAS_COMPONENT
116,Laptop,116_RAM,Component,HAS_COMPONENT
116,Laptop,116_STORAGE,Component,HAS_COMPONENT
117,Laptop,HP,Brand,BELONGS_TO
117,Laptop,GRAPHISME,Usage,SUITABLE_FOR
117,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
117,Laptop,117_CPU,Component,HAS_COMPONENT
117,Laptop,117_GPU,Component,HAS_COMPONENT
117,Laptop,117_RAM,Component,HAS_COMPONENT
117,Laptop,117_STORAGE,Component,HAS_COMPONENT
118,Laptop,HP,Brand,BELONGS_TO
118,Laptop,ETUDES,Usage,SUITABLE_FOR
118,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
118,Laptop,118_CPU,Component,HAS_COMPONENT
118,Laptop,118_GPU,Component,HAS_COMPONENT
118,Laptop,118_RAM,Component,HAS_COMPONENT
118,Laptop,118_STORAGE,Component,HAS_COMPONENT
119,Laptop,HP,Brand,BELONGS_TO
119,Laptop,ETUDES,Usage,SUITABLE_FOR
119,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
119,Laptop,119_CPU,Component,HAS_COMPONENT
119,Laptop,119_GPU,Component,HAS_COMPONENT
119,Laptop,119_RAM,Component,HAS_COMPONENT
119,Laptop,119_STORAGE,Component,HAS_COMPONENT
120,Laptop,HP,Brand,BELONGS_TO
120,Laptop,ETUDES,Usage,SUITABLE_FOR
120,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
120,Laptop,120_CPU,Component,HAS_COMPONENT
120,Laptop,120_GPU,Component,HAS_COMPONENT
120,Laptop,120_RAM,Component,HAS_COMPONENT
120,Laptop,120_STORAGE,Component,HAS_COMPONENT
121,Laptop,HP,Brand,BELONGS_TO
121,Laptop,ETUDES,Usage,SUITABLE_FOR
121,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
121,Laptop,121_CPU,Component,HAS_COMPONENT
121,Laptop,121_GPU,Component,HAS_COMPONENT
121,Laptop,121_RAM,Component,HAS_COMPONENT
121,Laptop,121_STORAGE,Component,HAS_COMPONENT
122,Laptop,HP,Brand,BELONGS_TO
122,Laptop,GRAPHISME,Usage,SUITABLE_FOR
122,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
122,Laptop,122_CPU,Component,HAS_COMPONENT
122,Laptop,122_GPU,Component,HAS_COMPONENT
122,Laptop,122_RAM,Component,HAS_COMPONENT
122,Laptop,122_STORAGE,Component,HAS_COMPONENT
123,Laptop,DELL,Brand,BELONGS_TO
123,Laptop,ETUDES,Usage,SUITABLE_FOR
123,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
123,Laptop,123_CPU,Component,HAS_COMPONENT
123,Laptop,123_GPU,Component,HAS_COMPONENT
123,Laptop,123_RAM,Component,HAS_COMPONENT
123,Laptop,123_STORAGE,Component,HAS_COMPONENT
124,Laptop,ASUS,Brand,BELONGS_TO
124,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
124,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
124,Laptop,124_CPU,Component,HAS_COMPONENT
124,Laptop,124_GPU,Component,HAS_COMPONENT
124,Laptop,124_RAM,Component,HAS_COMPONENT
124,Laptop,124_STORAGE,Component,HAS_COMPONENT
125,Laptop,ASUS,Brand,BELONGS_TO
125,Laptop,ETUDES,Usage,SUITABLE_FOR
125,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
125,Laptop,125_CPU,Component,HAS_COMPONENT
125,Laptop,125_GPU,Component,HAS_COMPONENT
125,Laptop,125_RAM,Component,HAS_COMPONENT
125,Laptop,125_STORAGE,Component,HAS_COMPONENT
126,Laptop,LENOVO,Brand,BELONGS_TO
126,Laptop,GAMING,Usage,SUITABLE_FOR
126,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
126,Laptop,126_CPU,Component,HAS_COMPONENT
126,Laptop,126_GPU,Component,HAS_COMPONENT
126,Laptop,126_RAM,Component,HAS_COMPONENT
126,Laptop,126_STORAGE,Component,HAS_COMPONENT
127,Laptop,HP,Brand,BELONGS_TO
127,Laptop,ETUDES,Usage,SUITABLE_FOR
127,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
127,Laptop,127_CPU,Component,HAS_COMPONENT
127,Laptop,127_GPU,Component,HAS_COMPONENT
127,Laptop,127_RAM,Component,HAS_COMPONENT
127,Laptop,127_STORAGE,Component,HAS_COMPONENT
128,Laptop,HP,Brand,BELONGS_TO
128,Laptop,ETUDES,Usage,SUITABLE_FOR
128,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
128,Laptop,128_CPU,Component,HAS_COMPONENT
128,Laptop,128_GPU,Component,HAS_COMPONENT
128,Laptop,128_RAM,Component,HAS_COMPONENT
128,Laptop,128_STORAGE,Component,HAS_COMPONENT
129,Laptop,LENOVO,Brand,BELONGS_TO
129,Laptop,GAMING,Usage,SUITABLE_FOR
129,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
129,Laptop,129_CPU,Component,HAS_COMPONENT
129,Laptop,129_GPU,Component,HAS_COMPONENT
129,Laptop,129_RAM,Component,HAS_COMPONENT
129,Laptop,129_STORAGE,Component,HAS_COMPONENT
130,Laptop,LENOVO,Brand,BELONGS_TO
130,Laptop,GAMING,Usage,SUITABLE_FOR
130,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
130,Laptop,130_CPU,Component,HAS_COMPONENT
130,Laptop,130_GPU,Component,HAS_COMPONENT
130,Laptop,130_RAM,Component,HAS_COMPONENT
130,Laptop,130_STORAGE,Component,HAS_COMPONENT
131,Laptop,LENOVO,Brand,BELONGS_TO
131,Laptop,ETUDES,Usage,SUITABLE_FOR
131,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
131,Laptop,131_CPU,Component,HAS_COMPONENT
131,Laptop,131_GPU,Component,HAS_COMPONENT
131,Laptop,131_RAM,Component,HAS_COMPONENT
131,Laptop,131_STORAGE,Component,HAS_COMPONENT
132,Laptop,LENOVO,Brand,BELONGS_TO
132,Laptop,ETUDES,Usage,SUITABLE_FOR
132,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
132,Laptop,132_CPU,Component,HAS_COMPONENT
132,Laptop,132_GPU,Component,HAS_COMPONENT
132,Laptop,132_RAM,Component,HAS_COMPONENT
132,Laptop,132_STORAGE,Component,HAS_COMPONENT
133,Laptop,HP,Brand,BELONGS_TO
133,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
133,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
133,Laptop,133_CPU,Component,HAS_COMPONENT
133,Laptop,133_GPU,Component,HAS_COMPONENT
133,Laptop,133_RAM,Component,HAS_COMPONENT
133,Laptop,133_STORAGE,Component,HAS_COMPONENT
134,Laptop,LENOVO,Brand,BELONGS_TO
134,Laptop,ETUDES,Usage,SUITABLE_FOR
134,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
134,Laptop,134_CPU,Component,HAS_COMPONENT
134,Laptop,134_GPU,Component,HAS_COMPONENT
134,Laptop,134_RAM,Component,HAS_COMPONENT
134,Laptop,134_STORAGE,Component,HAS_COMPONENT
135,Laptop,LENOVO,Brand,BELONGS_TO
135,Laptop,ETUDES,Usage,SUITABLE_FOR
135,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
135,Laptop,135_CPU,Component,HAS_COMPONENT
135,Laptop,135_GPU,Component,HAS_COMPONENT
135,Laptop,135_RAM,Component,HAS_COMPONENT
135,Laptop,135_STORAGE,Component,HAS_COMPONENT
136,Laptop,HP,Brand,BELONGS_TO
136,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
136,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
136,Laptop,136_CPU,Component,HAS_COMPONENT
136,Laptop,136_GPU,Component,HAS_COMPONENT
136,Laptop,136_RAM,Component,HAS_COMPONENT
136,Laptop,136_STORAGE,Component,HAS_COMPONENT
137,Laptop,LENOVO,Brand,BELONGS_TO
137,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
137,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
137,Laptop,137_CPU,Component,HAS_COMPONENT
137,Laptop,137_GPU,Component,HAS_COMPONENT
137,Laptop,137_RAM,Component,HAS_COMPONENT
137,Laptop,137_STORAGE,Component,HAS_COMPONENT
138,Laptop,DELL,Brand,BELONGS_TO
138,Laptop,ETUDES,Usage,SUITABLE_FOR
138,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
138,Laptop,138_CPU,Component,HAS_COMPONENT
138,Laptop,138_GPU,Component,HAS_COMPONENT
138,Laptop,138_RAM,Component,HAS_COMPONENT
138,Laptop,138_STORAGE,Component,HAS_COMPONENT
139,Laptop,DELL,Brand,BELONGS_TO
139,Laptop,ETUDES,Usage,SUITABLE_FOR
139,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
139,Laptop,139_CPU,Component,HAS_COMPONENT
139,Laptop,139_GPU,Component,HAS_COMPONENT
139,Laptop,139_RAM,Component,HAS_COMPONENT
139,Laptop,139_STORAGE,Component,HAS_COMPONENT
140,Laptop,HP,Brand,BELONGS_TO
140,Laptop,ETUDES,Usage,SUITABLE_FOR
140,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
140,Laptop,140_CPU,Component,HAS_COMPONENT
140,Laptop,140_GPU,Component,HAS_COMPONENT
140,Laptop,140_RAM,Component,HAS_COMPONENT
140,Laptop,140_STORAGE,Component,HAS_COMPONENT
141,Laptop,DELL,Brand,BELONGS_TO
141,Laptop,ETUDES,Usage,SUITABLE_FOR
141,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
141,Laptop,141_CPU,Component,HAS_COMPONENT
141,Laptop,141_GPU,Component,HAS_COMPONENT
141,Laptop,141_RAM,Component,HAS_COMPONENT
141,Laptop,141_STORAGE,Component,HAS_COMPONENT
142,Laptop,DELL,Brand,BELONGS_TO
142,Laptop,ETUDES,Usage,SUITABLE_FOR
142,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
142,Laptop,142_CPU,Component,HAS_COMPONENT
